"identificador";"nombre_servicio";"tipo_servicio";"distrito_asignado";"latitud";"longitud"
"PA459";"Alboraia - Jaca (2232)";"Parada EMT";"LA SAIDIA";39,4841341059283;-0,369378861454626
"PA460";"Almassora - Argenter Suàrez (2233)";"Parada EMT";"LA SAIDIA";39,4863275120408;-0,370655554866738
"PA461";"Actor Antonio Ferrandis (parell) - Font de St. Lluís (2238)";"Parada EMT";"QUATRE CARRERES";39,4468750363848;-0,367810375901573
"PA462";"Jesús Morante Borràs (IX) - (1015)";"Parada EMT";"QUATRE CARRERES";39,44937393929;-0,344281002073847
"PA463";"Ribàs (imparell) - Ador (1026)";"Parada EMT";"QUATRE CARRERES";39,4324378771999;-0,360710276583488
"PA464";"Palma de Gandia - Venta del Moro (1136)";"Parada EMT";"POBLATS DEL NORD";39,5296060117722;-0,383968515577022
"PA465";"Ferrer i Bigné - Nelo el Fariner (1139)";"Parada EMT";"POBLATS DEL NORD";39,5307887084194;-0,385478005939091
"PA466";"Passeig Marítim - Séquia de la Cadena (1158)";"Parada EMT";"ALGIROS";39,4735076463163;-0,324666459988593
"PA467";"Passeig Marítim - Font d'en Carrós (1161)";"Parada EMT";"ALGIROS";39,4812656706304;-0,324674565700399
"PA468";"Tomàs Montañana - França (1365)";"Parada EMT";"CAMINS AL GRAU";39,4610675193826;-0,352851513203449
"PA469";"Camí del Canal (imparell) - Guitarrista Tàrrega (1376)";"Parada EMT";"POBLATS MARITIMS";39,4472629936629;-0,335361930437946
"PA470";"Jacinto Benavente - Peris i Valero (1428)";"Parada EMT";"L'EIXAMPLE";39,4634514474468;-0,361268121296305
"PA471";"Tanatori Municipal (1475)";"Parada EMT";"JESUS";39,4429448285052;-0,397940461286779
"PA472";"Sants Just i Pastor - Escultor Esteve Edo (1500)";"Parada EMT";"CAMINS AL GRAU";39,4669124214508;-0,339058391382291
"PA473";"El Pla de la Saïdia - Constitució (343)";"Parada EMT";"LA SAIDIA";39,4829239465939;-0,377766785863737
"PA474";"Campanar - Pius XII (370)";"Parada EMT";"CAMPANAR";39,4804209990184;-0,393231940663728
"PA475";"Pius XII - Centre Comercial (409)";"Parada EMT";"EXTRAMURS";39,4792681176188;-0,391689592435093
"PA476";"Crist del Refugi - Ctra. Del Pí (665)";"Parada EMT";"QUATRE CARRERES";39,4262845097515;-0,36413090540162
"PA477";"Hospital General (700)";"Parada EMT";"L'OLIVERETA";39,4695115990698;-0,405752756320655
"PA478";"Comte de Salvatierra - Colón (1263)";"Parada EMT";"CIUTAT VELLA";39,4710853193911;-0,369079855614772
"PA479";"Mercat de Castilla (1274)";"Parada EMT";"L'OLIVERETA";39,4660043086663;-0,406379788145088
"PA480";"Carters (parell) - Primer de Maig (978)";"Parada EMT";"JESUS";39,4482671289385;-0,389686975556948
"PA481";"Misser Mascó - Dr. Moliner (871)";"Parada EMT";"EL PLA DEL REAL";39,4755495863166;-0,362503832423428
"PA482";"Font d'en Corts - Casa de Roc (674)";"Parada EMT";"QUATRE CARRERES";39,4487173884616;-0,36067152486129
"PA483";"Escultor J. Capuz (parell) - la Plata (684)";"Parada EMT";"L'EIXAMPLE";39,4585575274981;-0,360617296569782
"PA484";"Germanies - Castelló (690)";"Parada EMT";"L'EIXAMPLE";39,4645799077128;-0,375009838906197
"PA485";"Mercat de Russafa (720)";"Parada EMT";"L'EIXAMPLE";39,4617314633203;-0,370447151123305
"PA486";"Regne de València - Gregori Mayans (726)";"Parada EMT";"L'EIXAMPLE";39,4647965892298;-0,372009941378651
"PA487";"Maties Perelló - Lluís de Santàngel (603)";"Parada EMT";"L'EIXAMPLE";39,4621431730488;-0,366451834812816
"PA488";"Pérez Galdós - Mestre Guerrero (442)";"Parada EMT";"EXTRAMURS";39,472500555548;-0,393799744464611
"PA489";"Petxina - Racó d'Ademús (472)";"Parada EMT";"L'OLIVERETA";39,4735235524815;-0,402464006489644
"PA490";"Linares - Pérez Galdós (481)";"Parada EMT";"EXTRAMURS";39,4689809575124;-0,392337302327299
"PA491";"Cid - Burgos (483)";"Parada EMT";"L'OLIVERETA";39,4690998915224;-0,400003313109768
"PA492";"Cid - Hospital (496)";"Parada EMT";"L'OLIVERETA";39,4695769241359;-0,409895525757766
"PA493";"Hospital General (504)";"Parada EMT";"L'OLIVERETA";39,4686658625845;-0,405497101743939
"PA494";"Tres Forques - Mestre Bellver (535)";"Parada EMT";"EXTRAMURS";39,4642062935231;-0,393359484627207
"PA495";"Pius XII - Centre Comercial (371)";"Parada EMT";"EXTRAMURS";39,4794638836133;-0,391272820104703
"PA496";"Camí de Montcada (imparell) - Alemany (304)";"Parada EMT";"BENICALAP";39,4965900340346;-0,381096469097611
"PA497";"Cami de Montcada - Alqueria Ballester (285)";"Parada EMT";"POBLATS DEL NORD";39,5102697451638;-0,385830347822575
"PA498";"Guadalquivir - Karl Marx (907)";"Parada EMT";"QUATRE CARRERES";39,4305199042697;-0,377034294629474
"PA499";"Ciscar - Borriana (733)";"Parada EMT";"L'EIXAMPLE";39,4654562926333;-0,365125234210884
"PA500";"IVAM (796)";"Parada EMT";"CIUTAT VELLA";39,4800230778445;-0,382931254652849
"PA501";"Joaquín Benlloch - Oltà (621)";"Parada EMT";"L'EIXAMPLE";39,4523157461363;-0,375567517829947
"PA502";"Fonteta Sant Lluís - Lleó XIII (625)";"Parada EMT";"L'EIXAMPLE";39,4576066796039;-0,37177796686283
"PA503";"José Andreu Alabarta - Mariano de Cavia (524)";"Parada EMT";"PATRAIX";39,4525805970647;-0,403743733743351
"PA504";"Real de Madrid - Hellín (588)";"Parada EMT";"JESUS";39,4339585650253;-0,391121435469331
"PA505";"Dr. Peset Aleixandre - Joan XXIII (238)";"Parada EMT";"LA SAIDIA";39,4901787347973;-0,382982678249015
"PA506";"Dr. Peset Aleixandre - Constitució (244)";"Parada EMT";"LA SAIDIA";39,4917539354157;-0,374852673593
"PA507";"Constitució (parell) - Campaneta (249)";"Parada EMT";"RASCANYA";39,5023432412619;-0,368529530164063
"PA508";"Sant Doménec Savio - Constitució (273)";"Parada EMT";"RASCANYA";39,4923970720273;-0,374108750873881
"PA509";"Burjassot - Mondúver (307)";"Parada EMT";"BENICALAP";39,4894889818722;-0,390290573723929
"PA510";"Jaume Roig - Álvaro de Bazán (174)";"Parada EMT";"EL PLA DEL REAL";39,4812704242933;-0,363910442984235
"PA511";"Emili Baró - Francesc Martínez (179)";"Parada EMT";"BENIMACLET";39,4882974634213;-0,360459836698801
"PA512";"Primat Reig - Emili Baró (194)";"Parada EMT";"BENIMACLET";39,484402524264;-0,363328559808413
"PA513";"Petxina - Torres   (1421)";"Parada EMT";"L'OLIVERETA";39,474127154338;-0,399315004943338
"PA514";"Teatre Flumen (1311)";"Parada EMT";"LA SAIDIA";39,4831009232691;-0,384989700979967
"PA515";"la Plata - Alberola (1352)";"Parada EMT";"L'EIXAMPLE";39,4542860258009;-0,369458910728773
"PA516";"Hospital General - Urgències (1223)";"Parada EMT";"L'OLIVERETA";39,4669755785561;-0,406336571238626
"PA517";"Giorgeta - Albacete (1690)";"Parada EMT";"EXTRAMURS";39,4615430333554;-0,386002643157939
"PA518";"Primat Reig - Viver (1680)";"Parada EMT";"LA SAIDIA";39,4860866623224;-0,365636420132483
"PA519";"Ribàs(parell) - Dr. Ruiz Comes (1723)";"Parada EMT";"QUATRE CARRERES";39,431120032271;-0,359874884109105
"PA520";"Port - Cases Carbonell (1619)";"Parada EMT";"CAMINS AL GRAU";39,4644146405673;-0,34805772356711
"PA521";"Illes Canàries - Trafalgar (1595)";"Parada EMT";"CAMINS AL GRAU";39,463105430999;-0,344618130774278
"PA522";"Illes Canàries - Eduard Boscà (1599)";"Parada EMT";"CAMINS AL GRAU";39,466414186413;-0,356254810048575
"PA523";"La Carrasca (1361)";"Parada EMT";"ALGIROS";39,4799062544543;-0,344696094222326
"PA524";"Campanar (1741)";"Parada EMT";"CAMPANAR";39,4834788513063;-0,394820390873097
"PA525";"Albereda - L'Hemisfèric (1761)";"Parada EMT";"CAMINS AL GRAU";39,459521647323;-0,352594352813183
"PA526";"la Murta (parell) - Cementeri (1772)";"Parada EMT";"QUATRE CARRERES";39,4250464464426;-0,378195795262378
"PA527";"Ausiàs March - Na Rovella (1822)";"Parada EMT";"QUATRE CARRERES";39,4501378300245;-0,371329205347785
"PA528";"Arxiduc Carles - Fontanars dels Alforins (1866)";"Parada EMT";"PATRAIX";39,4625504517793;-0,397702628392078
"PA529";"Catalunya - Clariano (1895)";"Parada EMT";"BENIMACLET";39,4807758898256;-0,35185662515007
"PA530";"Gaspar Aguilar (imparell) - Dr.Tomas Sala (1930)";"Parada EMT";"JESUS";39,4502912827709;-0,394329476963075
"PA531";"Uruguai (parell) - Jeroni Munyós (1785)";"Parada EMT";"PATRAIX";39,4583107264234;-0,386971146501612
"PA532";"Ausiàs March - Manuel Sanchis Guarner (1819)";"Parada EMT";"L'EIXAMPLE";39,4556062666007;-0,375160852570909
"PA533";"Pedreguer - Juan Ramón Jiménez (1820)";"Parada EMT";"L'EIXAMPLE";39,4537587357099;-0,376050003278124
"PA534";"Corts Valencianes - Dr. Barraquer (1721)";"Parada EMT";"RASCANYA";39,5087222046273;-0,365177859445853
"PA535";"Sueca - G.V. Germanies (1676)";"Parada EMT";"L'EIXAMPLE";39,4633307331642;-0,376350091648093
"PA536";"Reina - Espadan (1671)";"Parada EMT";"ALGIROS";39,4716018199311;-0,328272638426557
"PA537";"Giorgeta - Carcaixent (1687)";"Parada EMT";"EXTRAMURS";39,4604710600443;-0,385453243476481
"PA538";"Marí Blas de Lezo(parell) -Estació Cabanyal (1768)";"Parada EMT";"ALGIROS";39,4696863397856;-0,334390052744008
"PA539";"Menorca -  Centre Comercial (1746)";"Parada EMT";"CAMINS AL GRAU";39,4575848936636;-0,345022998790939
"PA540";"Sants Just i Pastor - Lluís de Milà (139)";"Parada EMT";"EL PLA DEL REAL";39,4708925454625;-0,352848696219255
"PA541";"Dr. Manuel Candela (parell) - Rodríguez de Cepeda (144)";"Parada EMT";"CAMINS AL GRAU";39,4681177416842;-0,350040414701344
"PA542";"Cardenal Benlloch - Dr. Vicente Pallarés (153)";"Parada EMT";"EL PLA DEL REAL";39,4741733790386;-0,352849696353636
"PA543";"Gravador Jordán - Alabau i Arce (632)";"Parada EMT";"QUATRE CARRERES";39,4443342374738;-0,36772614757464
"PA544";"Port - Eduard Boscà (1616)";"Parada EMT";"CAMINS AL GRAU";39,4667621263785;-0,355979342782163
"PA545";"Port -Tomàs Montañana (1618)";"Parada EMT";"CAMINS AL GRAU";39,4652362742057;-0,350846668557275
"PA546";"Port - Pare Porta (1623)";"Parada EMT";"CAMINS AL GRAU";39,4607734017159;-0,335810601900876
"PA547";"Jacinto Benavente - Borriana (1427)";"Parada EMT";"L'EIXAMPLE";39,4663286447115;-0,362831780516091
"PA548";"Tres Creus - dels Hostalers (1190)";"Parada EMT";"PATRAIX";39,4602492823806;-0,403912664762395
"PA549";"Comte de Torrefiel - Escultor Piquer (1199)";"Parada EMT";"LA SAIDIA";39,4921129640678;-0,375465314863022
"PA550";"França - Higinio Noja (1533)";"Parada EMT";"CAMINS AL GRAU";39,459292536545;-0,346277485059002
"PA551";"Jesús - Pintor Segrelles (741)";"Parada EMT";"EXTRAMURS";39,4638254880827;-0,385570027041422
"PA552";"Ramón i Cajal (parell) - Jesús (692)";"Parada EMT";"EXTRAMURS";39,4676328222134;-0,382753248362789
"PA553";"Blasco Ibáñez - Almela i Vives (155)";"Parada EMT";"EL PLA DEL REAL";39,4768920079615;-0,356072817416953
"PA554";"Dr. Moliner - Arts Gràfiques (337)";"Parada EMT";"EL PLA DEL REAL";39,4763283478953;-0,362724456134158
"PA555";"Sants Just i Pastor - Fusta (1387)";"Parada EMT";"CAMINS AL GRAU";39,4665689218045;-0,336863289493651
"PA556";"Pere Cabanes - Bisbe Laguarda (1062)";"Parada EMT";"RASCANYA";39,4942418982998;-0,378782919808689
"PA557";"Tomàs Montañana (imparell) - Astúries (1109)";"Parada EMT";"CAMINS AL GRAU";39,4632914905929;-0,351917594676837
"PA558";"Drassanes del Grau (1589)";"Parada EMT";"POBLATS MARITIMS";39,4604804028143;-0,332714259274841
"PA559";"Carters (imparell) - Primer de Maig (976)";"Parada EMT";"JESUS";39,4483448677607;-0,389386209060847
"PA560";"Gavines (parell) - Platja (2180)";"Parada EMT";"POBLATS DEL SUD";39,2975962966853;-0,28923154425577
"PA561";"Carrera del Riu (imparell) - Rotonda Autovia (2208)";"Parada EMT";"QUATRE CARRERES";39,4298796532753;-0,338686289417268
"PA562";"Mercat Central (2214)";"Parada EMT";"CIUTAT VELLA";39,4737794996143;-0,379623755296882
"PA563";"Fra Juníper Serra (parell) - Torrent (2266)";"Parada EMT";"PATRAIX";39,4615181567454;-0,400566455533851
"PA564";"Safranar (2243)";"Parada EMT";"PATRAIX";39,4542662374681;-0,399827179329136
"PA565";"Tres Creus - Arxiduc Carles (2244)";"Parada EMT";"PATRAIX";39,4572018738745;-0,402044254629333
"PA566";"Pintor Sorolla (2281)";"Parada EMT";"CIUTAT VELLA";39,4713789249282;-0,371312773611874
"PA567";"Democràcia - Conselleries (2306)";"Parada EMT";"L'OLIVERETA";39,472715910049;-0,402808998217146
"PA568";"Les Corts (2032)";"Parada EMT";"CIUTAT VELLA";39,4787215785442;-0,374267762458938
"PA569";"Gavines - Entrada Trenca Perols (2178)";"Parada EMT";"POBLATS DEL SUD";39,305183243148;-0,29462587165065
"PA570";"Gavines (imparell) - Sirena (2191)";"Parada EMT";"POBLATS DEL SUD";39,2938042133373;-0,286942305249391
"PA571";"Porta de la Mar (2252)";"Parada EMT";"EL PLA DEL REAL";39,4723077203172;-0,367665969575141
"PA572";"Palau de Justícia (2257)";"Parada EMT";"CIUTAT VELLA";39,4720759620628;-0,369568178294565
"PA573";"Passeig Marítim - Pavia (2271)";"Parada EMT";"ALGIROS";39,4742645348839;-0,324609458011564
"PA574";"Carrer de la Pau (2227)";"Parada EMT";"CIUTAT VELLA";39,4731922938107;-0,372306572993573
"PA575";"Dolores Marqués - Assagador d'Alboraia (1233)";"Parada EMT";"BENIMACLET";39,4882820952849;-0,362043086604503
"PA576";"Campus Tarongers (1283)";"Parada EMT";"ALGIROS";39,4792773617069;-0,345328074339983
"PA577";"Comissaria Policia - Marítim (1168)";"Parada EMT";"POBLATS MARITIMS";39,4630941970466;-0,32861042245862
"PA578";"General Avilés - Dr. Nicasi Benlloch (1183)";"Parada EMT";"BENICALAP";39,4880372430594;-0,391460958149604
"PA579";"Gaspar Aguilar - Montesa (1928)";"Parada EMT";"JESUS";39,4541709111224;-0,391998517685502
"PA580";"Pare Esteban Pernet - Casa Misericòrdia (2007)";"Parada EMT";"L'OLIVERETA";39,4671387398843;-0,409533229986505
"PA581";"Reus - Periodista Llorente (1810)";"Parada EMT";"LA SAIDIA";39,485794710227;-0,383548805065213
"PA582";"Argenter Suárez - Ministre Luis Mayans (1807)";"Parada EMT";"LA SAIDIA";39,4854738943535;-0,372970051330844
"PA583";"Tres Creus - Gaspar Aguilar (1905)";"Parada EMT";"JESUS";39,4503275567486;-0,395198205244882
"PA584";"Hospital la Fe (1946)";"Parada EMT";"JESUS";39,4448941874665;-0,375654080157235
"PA585";"Pintor Maella (imparell) - França (1956)";"Parada EMT";"CAMINS AL GRAU";39,458978493676;-0,348246269351765
"PA586";"Font de la Figuera - Dr. Waksman (1817)";"Parada EMT";"L'EIXAMPLE";39,4565838795428;-0,372717361508024
"PA587";"Poeta Serrano Clavero - Equador (1834)";"Parada EMT";"BENICALAP";39,4935231795107;-0,388312198554076
"PA588";"Rotonda dels Hams (1947)";"Parada EMT";"QUATRE CARRERES";39,4459404479192;-0,370038391170191
"PA589";"Centre d'especialitats Ricard Trénor  (2231)";"Parada EMT";"LA SAIDIA";39,4818571824897;-0,370571701884413
"PA590";"Mercat Central - Beata (2288)";"Parada EMT";"CIUTAT VELLA";39,4725251538227;-0,379849640651289
"PA591";"Passeig Marítim - Mediterrània (2341)";"Parada EMT";"POBLATS MARITIMS";39,4683073225509;-0,324575984270025
"PA592";"Alboraia (2030)";"Parada EMT";"BENIMACLET";39,4959179271469;-0,354563673590277
"PA593";"Ferrer i Bigné - Santíssima Creu (1138)";"Parada EMT";"POBLATS DEL NORD";39,5295571333694;-0,385665749208194
"PA594";"Camí de Montcada - Camí Alqueria de Marquet (1152)";"Parada EMT";"POBLATS DEL NORD";39,5122017270186;-0,386330821341247
"PA595";"Tres Creus - Tres Forques (1177)";"Parada EMT";"PATRAIX";39,4628028765162;-0,405469889216106
"PA596";"Lliri Blau - Mestre Ventura Pascual (1240)";"Parada EMT";"BENIMACLET";39,4869854194671;-0,357136998154237
"PA597";"Alginet - Alcossebre (391)";"Parada EMT";"POBLATS DE L'OEST";39,5072130053794;-0,429217044839687
"PA598";"Pintor Garnelo - Campament (396)";"Parada EMT";"POBLATS DE L'OEST";39,5024199979885;-0,420093429563643
"PA599";"Edifici del Rellotge (7)";"Parada EMT";"POBLATS MARITIMS";39,4603570207244;-0,332496102605394
"PA600";"Blasco Ibáñez - Hondures (126)";"Parada EMT";"ALGIROS";39,4738911254516;-0,34592965639112
"PA601";"Centre de Salut República Argentina (138)";"Parada EMT";"EL PLA DEL REAL";39,4711759933702;-0,352827172443582
"PA602";"Dr. Manuel Candela (parell) - Blasco Ibáñez (145)";"Parada EMT";"ALGIROS";39,4728120907609;-0,348108953410669
"PA603";"Cardenal Benlloch - Ciutat de Mula (225)";"Parada EMT";"EL PLA DEL REAL";39,4743255803747;-0,353158901339926
"PA604";"Ernest Ferrer - Polo y Peyrolón (227)";"Parada EMT";"EL PLA DEL REAL";39,4718190657451;-0,355211380250431
"PA605";"Eduard Boscà - Balears (231)";"Parada EMT";"CAMINS AL GRAU";39,4642979547655;-0,357728453877977
"PA606";"Oltà - Ausiàs March (1355)";"Parada EMT";"L'EIXAMPLE";39,4531570865705;-0,373953731428044
"PA607";"Parc central de Bombers (1357)";"Parada EMT";"L'EIXAMPLE";39,4541259861236;-0,368828586856685
"PA608";"Punta al Mar (imparell) - Canal (1380)";"Parada EMT";"POBLATS MARITIMS";39,4453390402895;-0,338255810005173
"PA609";"Martí Grajales - Serradora (1385)";"Parada EMT";"ALGIROS";39,4682548487362;-0,334555304362635
"PA610";"Constitució - Duc de Mandas (246)";"Parada EMT";"RASCANYA";39,4945802358779;-0,37191274265787
"PA611";"Constitució (imparell) - Campaneta (258)";"Parada EMT";"RASCANYA";39,5024273215818;-0,368618305904376
"PA612";"Camí de Montcada (imparell) - Cambrils (305)";"Parada EMT";"BENICALAP";39,4948874369398;-0,380323088078054
"PA613";"Benimaclet (177)";"Parada EMT";"BENIMACLET";39,4851199377126;-0,362050108381851
"PA614";"Pintor Ferrandis - Progrés (44)";"Parada EMT";"ALGIROS";39,4720429476535;-0,328732184011767
"PA615";"Vall de la Ballestera - Campanar (64)";"Parada EMT";"CAMPANAR";39,4809129049227;-0,393545512567508
"PA616";"Petxina - Pérez Galdos (1422)";"Parada EMT";"L'OLIVERETA";39,4746477883401;-0,39675385859092
"PA617";"Albereda - Illes Canàries (1430)";"Parada EMT";"EL PLA DEL REAL";39,4678851124692;-0,360447456213968
"PA618";"Àngel Guimerà (702)";"Parada EMT";"EXTRAMURS";39,469990618226;-0,385102850867289
"PA619";"Ramón i Cajal (imparell) - Jesús (705)";"Parada EMT";"EXTRAMURS";39,4670923136673;-0,383029365779145
"PA620";"Regne de València - Mestre Gozalbo (725)";"Parada EMT";"L'EIXAMPLE";39,4638449978933;-0,367661492787414
"PA621";"Ciscar - Mestre Racional (732)";"Parada EMT";"L'EIXAMPLE";39,4635078446167;-0,363825425183488
"PA622";"Centre de Salut Eng. Joaquín Benlloch (622)";"Parada EMT";"L'EIXAMPLE";39,4540045553305;-0,376751817548051
"PA623";"Fonteta Sant Lluís - Germans Maristes (637)";"Parada EMT";"QUATRE CARRERES";39,4502420662739;-0,369565014924582
"PA624";"Escultor J. Capuz (imparell) - la Plata (679)";"Parada EMT";"L'EIXAMPLE";39,4583456508423;-0,36027026977035
"PA625";"Marqués del Túria - Russafa (689)";"Parada EMT";"L'EIXAMPLE";39,4653815691186;-0,373282810148622
"PA626";"José Andreu Alabarta - Professor Àngel Lacalle (525)";"Parada EMT";"PATRAIX";39,4542667355388;-0,404771350758735
"PA627";"Arxiduc Carles (parell) - Fra Juníper Serra (538)";"Parada EMT";"PATRAIX";39,4610283965777;-0,39945365130136
"PA628";"Cavite - Vicent la Roda (16)";"Parada EMT";"ALGIROS";39,479115616942;-0,326664683846629
"PA629";"Reina - Columbretes (50)";"Parada EMT";"ALGIROS";39,4681148890626;-0,328805872295244
"PA630";"Eugènia Viñes - Platja Malva-rosa (83)";"Parada EMT";"ALGIROS";39,4725215280465;-0,325669314981286
"PA631";"Blasco Ibáñez - Vinalopó (114)";"Parada EMT";"ALGIROS";39,4750272207015;-0,350914202179557
"PA632";"Tomàs Montañana - Albereda (1362)";"Parada EMT";"CAMINS AL GRAU";39,461055793019;-0,353339355019784
"PA633";"Dr. Tomàs Sala (imparell) - Sant Vicent Màrtir (1442)";"Parada EMT";"JESUS";39,4469226083591;-0,387277033586192
"PA634";"Dr. Tomàs Sala - Jerónima Galés (1444)";"Parada EMT";"JESUS";39,4490719076601;-0,393464012278097
"PA635";"Albereda - Pont del Regne (1462)";"Parada EMT";"CAMINS AL GRAU";39,4609744647913;-0,356792009792391
"PA636";"Parc Gulliver  (1537)";"Parada EMT";"CAMINS AL GRAU";39,4631862726634;-0,358793009167032
"PA637";"Eivissa - Prof.Vicente Llorens (1593)";"Parada EMT";"CAMINS AL GRAU";39,4610455426573;-0,33954510781947
"PA638";"Uruguai - Crta. Escrivà (1547)";"Parada EMT";"JESUS";39,4579897735467;-0,386756188808291
"PA639";"Marí Blas de Lezo - Felip Gauna (1552)";"Parada EMT";"ALGIROS";39,472251202712;-0,334007700511122
"PA640";"Sant Josep Artesà - Luis Martí Alegre (311)";"Parada EMT";"BENICALAP";39,4983110919251;-0,393799797049783
"PA641";"Sagunt - Sant Guillem (321)";"Parada EMT";"LA SAIDIA";39,4843760414163;-0,374740756553748
"PA642";"Constitució - Sarrión (327)";"Parada EMT";"LA SAIDIA";39,4873588338016;-0,377473366885381
"PA643";"Pius XII - Campanar (372)";"Parada EMT";"CAMPANAR";39,4822335917073;-0,393283866588744
"PA644";"Manuel de Falla - Mestre Rodrigo (419)";"Parada EMT";"L'OLIVERETA";39,4763229110486;-0,397808724990837
"PA645";"Pérez Galdós - Dr. Zamenhof (443)";"Parada EMT";"L'OLIVERETA";39,4746221643849;-0,395314820809364
"PA646";"Arxiduc Carles - Xiva (509)";"Parada EMT";"EXTRAMURS";39,4664461836877;-0,39341926474014
"PA647";"Tres Forques - Josep Maestre (513)";"Parada EMT";"L'OLIVERETA";39,4638221282574;-0,402853865402015
"PA648";"Crist del Refugi - del Remolí (664)";"Parada EMT";"QUATRE CARRERES";39,4247035023916;-0,363936549225636
"PA649";"Àngel Guimerà (703)";"Parada EMT";"EXTRAMURS";39,4704850961084;-0,385139389291095
"PA650";"Fira València (388)";"Parada EMT";"POBLATS DE L'OEST";39,503160791438;-0,42639458433069
"PA651";"Mossén Miguel Tarin (parell) - Miquel Agraït (399)";"Parada EMT";"POBLATS DE L'OEST";39,4987709173316;-0,41644870567152
"PA652";"Menéndez Pidal - Pasarel·la (347)";"Parada EMT";"EXTRAMURS";39,4789945174882;-0,390078514730178
"PA653";"Menéndez Pidal (imparell) - Pare Ferrís (349)";"Parada EMT";"LA SAIDIA";39,4814591661699;-0,38435871729012
"PA654";"Joaquím Ballester (parell) - Ricardo Micó (358)";"Parada EMT";"LA SAIDIA";39,4829902972424;-0,38969617077927
"PA655";"Corts Valencianes - l'Alt Maestrat (403)";"Parada EMT";"BENICALAP";39,4939509721372;-0,402256466172695
"PA656";"Karl Marx - Guadalquivir (906)";"Parada EMT";"QUATRE CARRERES";39,4313064561521;-0,37714841438023
"PA657";"el Tremolar - Guadiana (931)";"Parada EMT";"QUATRE CARRERES";39,4222902392866;-0,350352697146305
"PA658";"Carrera del Riu - Entrada casa Rosquilla (939)";"Parada EMT";"QUATRE CARRERES";39,4321131744485;-0,342995147305999
"PA659";"Bonrepòs i Mirambell (955)";"Parada EMT";"RASCANYA";39,516495217596;-0,361516993590398
"PA660";"Jesús Morante Borràs (III) -  (1009)";"Parada EMT";"QUATRE CARRERES";39,4479053759271;-0,34402880210603
"PA661";"Jesús Morante Borrás (IV) (1010)";"Parada EMT";"QUATRE CARRERES";39,4441475613764;-0,3439874281077
"PA662";"Jesús Morante Borrás (VII) (1013)";"Parada EMT";"QUATRE CARRERES";39,444179138329;-0,343668958735996
"PA663";"Vicent Puchol - Font de Bonet (1029)";"Parada EMT";"QUATRE CARRERES";39,4266084086136;-0,364195059027501
"PA664";"Ferrer i Bignè - Clavells (1137)";"Parada EMT";"POBLATS DEL NORD";39,527643948331;-0,38580388860555
"PA665";"Comte de Torrefiel - Josep Esteve (1126)";"Parada EMT";"RASCANYA";39,4958258230829;-0,376812275684549
"PA666";"Pla del Real (1021)";"Parada EMT";"EL PLA DEL REAL";39,4764451942187;-0,366829060115047
"PA667";"Estadi de Mestalla (1057)";"Parada EMT";"EL PLA DEL REAL";39,4750634024134;-0,355779121871407
"PA668";"Dr. Manuel Candela (imparell) - Blasco Ibáñez (1116)";"Parada EMT";"ALGIROS";39,4729377324279;-0,348412002220652
"PA669";"Dr. Manuel Candela (imparell) - Rodríguez de Cepeda (1118)";"Parada EMT";"CAMINS AL GRAU";39,4683763256139;-0,350267431041222
"PA670";"Carrera del Riu (parell) - Canal (923)";"Parada EMT";"QUATRE CARRERES";39,4235262871061;-0,341102620568166
"PA671";"Carrera del Riu - Mossén Cuenca (928)";"Parada EMT";"QUATRE CARRERES";39,4216760906055;-0,340342003546582
"PA672";"Primat Reig - Constitució (1682)";"Parada EMT";"RASCANYA";39,4918565219622;-0,373387457884764
"PA673";"Ribàs(imparell) - Dr. Ruiz Comes (1724)";"Parada EMT";"QUATRE CARRERES";39,4310658914355;-0,359715930639381
"PA674";"Illes Canàries - Lebon (1597)";"Parada EMT";"CAMINS AL GRAU";39,4650430475592;-0,350460298932146
"PA675";"Joaquím Ballester - Pare Ferrís (1584)";"Parada EMT";"LA SAIDIA";39,4846305130592;-0,386569236131007
"PA676";"Fèlix Pizcueta - Ciril Amorós (823)";"Parada EMT";"L'EIXAMPLE";39,4660345158237;-0,372523143333742
"PA677";"Sant Vicent Màrtir - Giorgeta (737)";"Parada EMT";"EXTRAMURS";39,4596686271436;-0,382910763140715
"PA678";"Àngel Guimerà - Bon Ordre (746)";"Parada EMT";"EXTRAMURS";39,4698612177339;-0,38810425231932
"PA679";"Centre de Salut Joan Llorens (748)";"Parada EMT";"EXTRAMURS";39,473809789317;-0,391854653117787
"PA680";"Quart - Guillem de Castro (803)";"Parada EMT";"CIUTAT VELLA";39,4757205885999;-0,384671315452835
"PA681";"Poliesportiu Fta. Sant Lluís (653)";"Parada EMT";"QUATRE CARRERES";39,4519407436984;-0,36644468673979
"PA682";"Centre d'especialitats Montolivet (682)";"Parada EMT";"L'EIXAMPLE";39,461519282381;-0,36260215107869
"PA683";"Plaça de Cánovas (686)";"Parada EMT";"L'EIXAMPLE";39,4684889811776;-0,365818585252809
"PA684";"Marqués del Túria - Hernán Cortés (688)";"Parada EMT";"L'EIXAMPLE";39,4664433352163;-0,370766130404415
"PA685";"Cadis - Dénia (716)";"Parada EMT";"L'EIXAMPLE";39,4636151292993;-0,374898621433045
"PA686";"Regne de València - Peris i Valero (724)";"Parada EMT";"L'EIXAMPLE";39,4627273992777;-0,363917346793713
